grid_id,lat,lon,lat_min,lat_max,lon_min,lon_max,fire,fire_count,forest_density,elevation,slope,max_temp,min_temp,rainfall,wind_speed,humidity,pressure,dry_days,avg_temp_7d,avg_rain_7d,temp_range,heat_index,fuel_dryness,fire_weather_index
17.50_74.00,17.54999999999996,74.04999999999966,17.49999999999996,17.599999999999962,73.99999999999966,74.09999999999965,1,2,0.8869681998510345,816.4474259448377,9.291390190702653,32.2,19.9,0.0,16.8,52,944.0,7,31.02857142857143,0.0,12.300000000000004,33.2,3.6064000000000003,71.44754716981133
33.40_71.00,33.4499999999999,71.04999999999983,33.399999999999906,33.49999999999991,70.99999999999983,71.09999999999982,0,0,0.24848009073447505,2571.7804810910575,26.88719773730998,23.4,8.9,0.0,13.4,52,928.2,7,22.0,0.15714285714285717,14.499999999999998,24.4,2.6207999999999996,41.41358490566038
28.30_86.00,28.349999999999923,86.04999999999897,28.299999999999923,28.399999999999924,85.99999999999898,86.09999999999897,0,0,0.3758606712734007,1366.0260103822866,11.884649981689144,-5.5,-13.7,2.0,12.2,70,599.0,0,-2.185714285714286,0.14285714285714285,8.2,4.5,-0.0,-0.0
31.70_71.30,31.74999999999991,71.34999999999981,31.69999999999991,31.799999999999912,71.29999999999981,71.3999999999998,0,0,0.14474184117761657,1078.7301287911068,12.260749853830472,27.7,15.1,0.0,8.8,61,997.7,2,25.571428571428577,0.2571428571428572,12.6,33.2,0.7202000000000001,7.863225806451614
21.40_92.10,21.44999999999995,92.14999999999863,21.39999999999995,21.49999999999995,92.09999999999863,92.19999999999862,0,0,0.49781031563692635,58.03252421086498,0.5944874801766002,33.3,19.7,0.0,13.0,59,1012.1,7,31.35714285714286,0.0,13.599999999999998,37.8,3.1857,50.504999999999995
18.80_68.70,18.849999999999955,68.74999999999996,18.799999999999955,18.899999999999956,68.69999999999996,68.79999999999995,0,0,0.40825862875566077,325.0647939549023,1.4849720482143183,26.3,24.6,0.0,10.0,64,1013.1,7,25.785714285714285,0.0,1.6999999999999993,33.3,2.2092,28.323076923076922
29.00_70.60,29.049999999999923,70.64999999999985,28.999999999999922,29.099999999999923,70.59999999999985,70.69999999999985,0,0,0.3360605461723539,2183.2063753603866,20.09884528096748,29.0,16.0,0.0,8.2,59,1007.0,2,28.67142857142857,0.42857142857142855,13.0,33.5,0.7926666666666667,7.926666666666666
29.50_84.70,29.54999999999992,84.74999999999905,29.49999999999992,29.59999999999992,84.69999999999905,84.79999999999905,0,0,0.39151535778570856,1288.820125608942,14.06568514202661,1.8,-9.8,0.0,9.1,49,584.7,7,2.3714285714285714,0.0,11.600000000000001,1.3,0.21420000000000003,2.2932
25.90_82.40,25.949999999999932,82.44999999999918,25.89999999999993,25.999999999999932,82.39999999999918,82.49999999999918,1,1,0.28559387855445506,321.5467669478417,3.342387748555338,29.4,17.4,0.0,8.6,70,1005.8,7,26.614285714285717,0.0,12.0,39.4,2.0580000000000003,24.92788732394366
18.80_78.50,18.849999999999955,78.5499999999994,18.799999999999955,18.899999999999956,78.4999999999994,78.5999999999994,1,4,0.3757550906774607,816.7880676225292,7.995860745665865,31.8,19.0,0.0,12.4,59,975.4,7,31.45714285714286,0.0,12.8,36.3,3.0422000000000002,46.004
11.90_77.90,11.949999999999982,77.94999999999943,11.89999999999998,11.99999999999998,77.89999999999944,77.99999999999943,0,0,0.47052653976915726,255.2282867783574,2.0463927778723416,33.2,21.2,0.0,20.1,63,963.4,7,33.18571428571428,0.0,12.000000000000004,39.7,2.8662666666666667,72.98812500000001
9.20_96.60,9.249999999999991,96.64999999999837,9.19999999999999,9.29999999999999,96.59999999999837,96.69999999999837,0,0,0.4757486260405889,323.5394502669723,4.2339129062599365,29.0,28.5,0.2,25.9,73,1011.2,1,28.671428571428574,5.985714285714287,0.5,40.5,0.261,10.149999999999999
6.50_95.70,6.55,95.74999999999842,6.5,6.6,95.69999999999843,95.79999999999842,0,0,0.11094283048499509,473.62695012178665,3.942878312437723,28.9,27.5,2.1,35.7,77,1010.5,0,28.47142857142857,17.257142857142856,1.3999999999999986,42.4,0.0,0.0
26.90_72.80,26.94999999999993,72.84999999999972,26.899999999999928,26.99999999999993,72.79999999999973,72.89999999999972,0,0,0.1353873841083858,102.52575511584737,0.0,29.3,16.9,0.0,12.4,50,981.2,7,30.32857142857143,0.07142857142857142,12.400000000000002,29.3,3.4183333333333334,49.86745098039215
16.80_74.00,16.849999999999962,74.04999999999966,16.79999999999996,16.899999999999963,73.99999999999966,74.09999999999965,1,2,0.6587814440833838,1409.705297145225,13.751708373669738,32.9,18.4,0.0,13.9,62,941.3,7,31.328571428571426,0.0,14.5,38.9,2.9171333333333336,50.812222222222225
25.60_91.70,25.64999999999993,91.74999999999865,25.59999999999993,25.699999999999932,91.69999999999865,91.79999999999865,1,5,0.9285947537337682,206.91477784825534,1.4575328179342666,24.0,14.2,0.2,10.8,56,910.7,7,23.057142857142857,0.08571428571428573,9.8,27.0,2.464,31.831578947368428
24.40_84.80,24.449999999999935,84.84999999999904,24.399999999999935,24.499999999999936,84.79999999999905,84.89999999999904,1,1,0.5565551497699323,445.9286650152066,2.656940422774694,31.0,12.0,0.0,9.0,61,996.8,7,28.742857142857144,0.0,19.0,36.5,2.8210000000000006,31.5
26.20_74.30,26.249999999999932,74.34999999999964,26.199999999999932,26.299999999999933,74.29999999999964,74.39999999999964,0,0,0.49237191914193656,180.24561173677387,3.271749523239845,27.3,14.9,0.0,12.9,69,969.3,1,28.34285714285715,0.5857142857142856,12.4,36.8,0.2821000000000001,5.031000000000001
7.50_91.60,7.549999999999996,91.64999999999866,7.4999999999999964,7.599999999999996,91.59999999999866,91.69999999999865,0,0,0.36393866181013446,122.05355670290109,1.7848680254323914,28.2,27.4,15.3,32.0,82,1010.3,0,28.057142857142857,10.1,0.8000000000000007,44.2,0.0,0.0
19.20_72.90,19.249999999999954,72.94999999999972,19.199999999999953,19.299999999999955,72.89999999999972,72.99999999999972,1,2,0.4391251106038192,160.6021791383186,1.1963744614760652,32.7,22.6,0.0,10.4,69,1000.6,7,30.914285714285715,0.0,10.100000000000001,42.2,2.365300000000001,34.008
25.00_73.40,25.049999999999937,73.44999999999969,24.999999999999936,25.099999999999937,73.3999999999997,73.49999999999969,1,1,0.10515616505522325,347.7828432621267,2.5606363538654757,27.6,17.7,0.0,17.9,55,911.8,7,28.071428571428566,0.0,9.900000000000002,30.1,2.8979999999999997,61.754999999999995
25.30_76.30,25.349999999999934,76.34999999999953,25.299999999999933,25.399999999999935,76.29999999999953,76.39999999999952,0,0,0.38363321234393244,226.10135304080418,3.2204529065231515,26.9,16.1,0.0,11.2,78,992.0,1,28.04285714285714,0.35714285714285715,10.799999999999997,40.9,0.19726666666666662,3.813670886075949
11.60_82.60,11.649999999999983,82.64999999999917,11.599999999999982,11.699999999999982,82.59999999999917,82.69999999999916,0,0,0.3130508179936449,272.1954966674898,3.862072206295522,27.3,26.8,2.2,30.5,81,1011.9,7,26.757142857142856,0.0,0.5,42.8,1.2102999999999997,71.07987804878049
31.40_89.00,31.449999999999914,89.0499999999988,31.399999999999913,31.499999999999915,88.9999999999988,89.0999999999988,0,0,0.8632533843131611,1238.6409550197855,11.614721076596725,0.4,-12.3,0.0,12.6,46,580.9,7,-1.214285714285714,0.014285714285714287,12.700000000000001,-1.6,0.05040000000000001,0.7506382978723405
26.80_88.40,26.849999999999927,88.44999999999884,26.799999999999926,26.899999999999928,88.39999999999884,88.49999999999883,1,3,0.769000241220427,320.16524947888126,2.5957100520631933,29.8,16.3,0.0,14.1,57,993.5,7,27.728571428571424,0.0,13.5,33.3,2.989933333333334,50.71137931034483
18.50_73.50,18.549999999999958,73.54999999999968,18.499999999999957,18.59999999999996,73.49999999999969,73.59999999999968,1,9,0.6421271360150473,1326.6921769680744,14.03548631575368,33.5,22.4,0.0,16.2,53,934.9,7,32.84285714285714,0.0,11.100000000000001,35.0,3.673833333333333,70.35
23.30_70.50,23.34999999999994,70.54999999999986,23.29999999999994,23.39999999999994,70.49999999999986,70.59999999999985,1,2,0.1758151626079,286.10181901546616,3.4347238751701963,33.4,18.1,0.0,15.2,41,1006.6,7,31.814285714285713,0.0,15.299999999999997,28.9,4.598066666666667,84.61333333333333
23.70_89.80,23.74999999999994,89.84999999999876,23.69999999999994,23.79999999999994,89.79999999999876,89.89999999999876,0,0,0.7498689384623891,129.79996160845394,0.6009033882430057,29.5,19.9,0.0,6.1,71,1014.2,7,27.414285714285715,0.0,9.600000000000001,40.0,1.9961666666666669,17.49513888888889
24.30_78.60,24.349999999999937,78.6499999999994,24.299999999999937,24.399999999999938,78.5999999999994,78.69999999999939,1,2,0.7285156321516363,457.5105190406326,3.4912490621037002,26.6,17.9,0.0,8.8,67,969.4,7,30.157142857142862,0.1142857142857143,8.700000000000003,35.1,2.0482,24.0964705882353
17.00_81.40,17.049999999999965,81.44999999999924,16.999999999999964,17.099999999999966,81.39999999999924,81.49999999999923,0,0,0.49383857850990087,501.59456368265256,3.721695428383319,33.7,19.4,0.0,12.0,61,1006.6,7,32.07142857142857,0.0,14.300000000000004,39.2,3.066700000000001,45.65806451612904
29.40_92.80,29.44999999999992,92.84999999999859,29.39999999999992,29.499999999999922,92.79999999999859,92.89999999999858,0,0,0.8317445985644774,1715.3033063706903,17.92802507020573,-4.0,-11.7,1.3,13.0,64,575.4,3,-2.757142857142857,0.9142857142857143,7.699999999999999,3.0,-0.144,-2.4
28.60_76.70,28.649999999999924,76.7499999999995,28.599999999999923,28.699999999999925,76.6999999999995,76.7999999999995,0,0,0.17698983211431185,1193.2206057665728,12.54282739355657,26.2,12.7,0.0,7.4,80,993.2,1,26.24285714285714,0.5571428571428572,13.5,41.2,0.1746666666666666,2.3935802469135803
8.20_80.40,8.249999999999995,80.44999999999929,8.199999999999994,8.299999999999994,80.3999999999993,80.49999999999929,0,0,0.12111900297805796,439.8299961272022,5.025124929032245,28.5,23.5,3.3,11.3,89,1000.6,1,28.800000000000004,1.2857142857142858,5.0,48.0,0.10449999999999998,3.5783333333333336
28.30_89.50,28.349999999999923,89.54999999999878,28.299999999999923,28.399999999999924,89.49999999999878,89.59999999999877,0,0,0.7814089635197434,2329.0714492075404,24.62332914782438,2.1,-8.5,0.0,20.1,63,597.5,7,5.314285714285714,0.09999999999999999,10.6,8.6,0.18130000000000002,4.61671875
29.60_93.20,29.649999999999917,93.24999999999856,29.599999999999916,29.699999999999918,93.19999999999857,93.29999999999856,0,0,0.7279615423711187,2294.3129066965457,21.476622855973392,-7.5,-15.2,3.2,13.1,68,543.1,3,-5.442857142857142,1.1285714285714286,7.699999999999999,1.5,-0.23999999999999996,-4.271739130434782
25.00_77.70,25.049999999999937,77.74999999999945,24.999999999999936,25.099999999999937,77.69999999999945,77.79999999999944,0,0,0.13346683593483963,444.9475428635396,4.279839341658036,26.2,16.6,0.0,11.1,72,963.9,1,27.47142857142857,0.15714285714285717,9.599999999999998,37.2,0.24453333333333335,3.983835616438356
23.80_92.90,23.84999999999994,92.94999999999858,23.79999999999994,23.89999999999994,92.89999999999858,92.99999999999858,1,2,0.7243419390597575,139.18811070238763,2.8666646950082963,28.6,13.1,0.0,11.8,42,889.6,7,26.08571428571429,0.0,15.500000000000002,24.6,3.8705333333333343,54.93860465116279
34.80_76.80,34.849999999999895,76.8499999999995,34.7999999999999,34.8999999999999,76.7999999999995,76.8999999999995,0,0,0.21454380504033985,2550.0747909509305,25.561138366130365,5.0,-6.2,0.0,5.1,34,702.7,6,0.6857142857142857,0.4714285714285714,11.2,-3.0,0.6599999999999999,4.371428571428571
36.30_72.50,36.349999999999895,72.54999999999974,36.2999999999999,36.3999999999999,72.49999999999974,72.59999999999974,0,0,0.11988690416694175,1178.4442718087669,11.837266573185556,4.7,-2.3,0.0,17.8,30,693.9,7,0.15714285714285722,0.18571428571428572,7.0,-5.3,0.7676666666666666,18.890967741935487
35.20_80.30,35.24999999999989,80.3499999999993,35.199999999999896,35.2999999999999,80.2999999999993,80.3999999999993,0,0,0.1377718788211324,2826.801861595148,27.915049924362677,-4.8,-21.1,0.0,13.0,18,535.3,7,-9.957142857142857,0.04285714285714286,16.3,-20.8,-0.9184000000000001,-22.989473684210527
27.20_72.90,27.249999999999925,72.94999999999972,27.199999999999925,27.299999999999926,72.89999999999972,72.99999999999972,0,0,0.3774698187643255,206.3879690829732,3.632798653500485,29.4,17.8,0.0,11.9,48,985.9,1,30.171428571428574,0.17142857142857143,11.599999999999998,28.4,0.5096,7.140000000000001
13.10_93.80,13.149999999999977,93.84999999999853,13.099999999999977,13.199999999999976,93.79999999999853,93.89999999999853,0,0,0.48908842999652247,405.71866897586295,3.7917037361323764,28.5,27.5,1.8,24.3,82,1012.3,7,28.0,0.1142857142857143,1.0,44.5,1.1970000000000003,58.40783132530121
19.40_95.60,19.449999999999957,95.64999999999843,19.399999999999956,19.499999999999957,95.59999999999843,95.69999999999843,0,0,0.4867968448570691,316.7119563696837,2.305696770003643,36.5,22.7,0.0,11.5,56,988.2,7,33.699999999999996,0.0,13.8,39.5,3.7473333333333323,51.54824561403509
15.40_70.30,15.449999999999969,70.34999999999987,15.399999999999968,15.499999999999968,70.29999999999987,70.39999999999986,0,0,0.23482780575193676,184.992817301242,0.38183691464944536,27.0,25.9,0.0,22.1,68,1012.3,7,26.957142857142856,0.0,1.1000000000000014,36.0,2.0159999999999996,60.53478260869566
17.20_84.70,17.24999999999996,84.74999999999905,17.19999999999996,17.29999999999996,84.69999999999905,84.79999999999905,0,0,0.35073475933439924,320.5801558938544,4.6761314699825896,26.3,25.9,0.0,19.9,75,1014.3,7,26.02857142857143,0.0,0.40000000000000213,38.8,1.5341666666666667,48.20513157894737
11.40_75.00,11.449999999999983,75.0499999999996,11.399999999999983,11.499999999999982,74.9999999999996,75.0999999999996,0,0,0.8225057913493068,1343.8864473311824,14.03728833996224,28.5,27.8,0.1,25.0,80,1010.4,0,28.514285714285712,0.35714285714285715,0.6999999999999993,43.5,0.0,0.0
36.30_71.20,36.349999999999895,71.24999999999982,36.2999999999999,36.3999999999999,71.19999999999982,71.29999999999981,0,0,0.20280807868314105,1297.7938433543518,13.509185089981859,5.4,-2.1,0.0,18.7,29,654.1,5,-1.4428571428571426,1.3714285714285714,7.5,-5.1,0.639,16.830000000000002
11.70_77.00,11.749999999999982,77.04999999999949,11.699999999999982,11.799999999999981,76.99999999999949,77.09999999999948,1,8,0.28528321058514305,427.41713726693905,5.270414404731683,30.6,18.6,0.0,25.1,62,917.7,7,30.728571428571428,0.0,12.0,36.6,2.7132,85.34
13.90_76.20,13.949999999999974,76.24999999999953,13.899999999999974,13.999999999999973,76.19999999999953,76.29999999999953,1,19,0.7226553731068507,550.1965078134966,6.601167675458743,31.3,18.3,0.0,17.6,52,911.2,7,30.171428571428574,0.0,13.0,32.3,3.5056000000000003,72.75773584905662
21.60_93.90,21.649999999999945,93.94999999999852,21.599999999999945,21.699999999999946,93.89999999999853,93.99999999999852,0,0,0.24544954224955526,300.6744016365443,1.2799728912951354,24.0,15.4,0.5,10.6,51,919.3,7,22.385714285714283,0.0,8.6,24.5,2.744,34.24615384615384
24.00_91.40,24.049999999999937,91.44999999999867,23.999999999999936,24.099999999999937,91.39999999999867,91.49999999999866,1,1,0.8971874526796698,342.6687506555843,2.4707263737697667,30.6,18.9,0.1,11.4,63,1007.1,7,29.842857142857138,0.0,11.700000000000003,37.1,2.6418000000000004,38.154375
22.50_68.50,22.549999999999944,68.54999999999997,22.499999999999943,22.599999999999945,68.49999999999997,68.59999999999997,0,0,0.33058575692773,365.2354280340022,3.3096474782402736,25.6,23.8,0.0,25.6,67,1013.8,7,24.042857142857144,0.0,1.8000000000000007,34.1,1.9711999999999998,67.46352941176471
8.60_76.30,8.649999999999993,76.34999999999953,8.599999999999993,8.699999999999992,76.29999999999953,76.39999999999952,0,0,0.7848791193176152,1261.508938497844,11.75599778810076,29.1,27.9,0.0,20.4,70,1010.2,1,28.914285714285715,0.5714285714285714,1.2000000000000028,39.1,0.2910000000000001,8.36112676056338
33.20_97.30,33.2499999999999,97.34999999999833,33.1999999999999,33.299999999999905,97.29999999999833,97.39999999999833,0,0,0.8836102014934271,2794.7415232127914,27.804373614344478,-2.4,-15.5,0.0,29.2,24,569.1,4,-4.885714285714286,0.3,13.1,-15.4,-0.2432,-11.2128
11.80_87.10,11.849999999999982,87.14999999999891,11.799999999999981,11.89999999999998,87.09999999999891,87.19999999999891,0,0,0.4008548580793988,50.458434332045485,0.7907850997938672,26.9,26.1,11.2,30.9,87,1011.9,7,26.5,0.09999999999999999,0.7999999999999972,45.4,0.8159666666666666,66.11897727272726
21.20_78.20,21.249999999999947,78.24999999999942,21.199999999999946,21.299999999999947,78.19999999999942,78.29999999999941,0,0,0.5192734831312429,319.89482000937323,2.2719939641896123,32.9,19.9,0.2,10.5,51,967.3,7,32.114285714285714,0.0,13.0,33.4,3.7615666666666665,46.502884615384616
8.90_88.70,8.949999999999992,88.74999999999882,8.899999999999991,8.999999999999991,88.69999999999882,88.79999999999882,0,0,0.3425151579726049,115.48434937805058,2.9322709640594167,27.8,26.6,47.9,35.8,86,1010.5,0,27.67142857142857,5.871428571428572,1.1999999999999993,45.8,0.0,0.0
26.50_93.20,26.54999999999993,93.24999999999856,26.49999999999993,26.59999999999993,93.19999999999857,93.29999999999856,1,6,0.7836678125154499,392.2266154951134,4.004531580617978,30.5,17.1,0.0,11.5,57,1003.9,7,28.77142857142857,0.08571428571428573,13.399999999999999,34.0,3.060166666666667,42.331896551724135
27.60_72.30,27.649999999999924,72.34999999999975,27.599999999999923,27.699999999999925,72.29999999999976,72.39999999999975,0,0,0.3774818764717486,171.5553651440269,2.8972051818931073,29.9,18.3,0.0,10.4,47,996.3,7,30.814285714285717,0.07142857142857142,11.599999999999998,28.4,3.6976333333333335,45.34833333333333
33.70_79.70,33.7499999999999,79.74999999999933,33.6999999999999,33.799999999999905,79.69999999999933,79.79999999999933,0,0,0.4776743771436073,1335.7610925158867,13.016747382961618,0.4,-14.6,0.0,9.8,21,547.3,7,-4.085714285714286,0.0,15.0,-14.1,0.07373333333333335,1.2472727272727273
18.20_76.10,18.24999999999996,76.14999999999954,18.19999999999996,18.29999999999996,76.09999999999954,76.19999999999953,0,0,0.623881625821008,729.4687332860673,6.873271869112443,31.4,19.3,0.0,11.2,56,941.8,7,30.842857142857145,0.0,12.099999999999998,34.4,3.2237333333333327,43.188771929824554
36.20_95.50,36.24999999999989,95.54999999999843,36.199999999999896,36.2999999999999,95.49999999999844,95.59999999999843,0,0,0.7086301059072064,2321.2820294668527,23.811588705958748,5.2,-4.8,0.0,13.2,15,631.1,7,0.9142857142857143,0.0,10.0,-12.3,1.0313333333333334,30.03
24.80_96.80,24.849999999999934,96.84999999999836,24.799999999999933,24.899999999999935,96.79999999999836,96.89999999999836,0,0,0.868572293972828,464.9768586677397,2.8714381880596958,33.9,14.6,0.0,7.9,65,997.0,7,32.02857142857143,0.0,19.299999999999997,41.4,2.7684999999999995,28.40409090909091
26.20_90.50,26.249999999999932,90.54999999999872,26.199999999999932,26.299999999999933,90.49999999999872,90.59999999999872,1,1,0.9309281183420292,234.57328820626236,2.1300504370098983,28.9,18.2,0.0,7.1,65,1009.0,7,27.4,0.0,10.7,36.4,2.3601666666666663,21.762575757575753
32.20_96.90,32.24999999999991,96.94999999999835,32.19999999999991,32.29999999999991,96.89999999999836,96.99999999999835,0,0,0.9454958380854686,1451.0724045133784,16.338108139213922,4.6,-13.0,0.0,25.0,29,615.1,5,2.6,0.15714285714285717,17.6,-5.9,0.5443333333333332,19.166666666666664
34.80_89.50,34.849999999999895,89.54999999999878,34.7999999999999,34.8999999999999,89.49999999999878,89.59999999999877,0,0,0.7151790228501151,2665.7518255140367,27.11310245151872,-4.6,-17.9,0.0,28.7,30,531.5,7,-8.985714285714286,0.14285714285714285,13.299999999999999,-14.6,-0.7513333333333332,-29.810967741935478
31.50_72.80,31.549999999999912,72.84999999999972,31.49999999999991,31.599999999999913,72.79999999999973,72.89999999999972,0,0,0.4513849577642015,1439.8613574726594,14.075513907204616,27.3,12.8,0.0,6.9,63,998.1,7,26.142857142857146,0.09999999999999999,14.5,33.8,2.3569,20.602968750000002
25.50_71.80,25.549999999999933,71.84999999999978,25.499999999999932,25.599999999999934,71.79999999999978,71.89999999999978,0,0,0.24136277938774003,323.40152653462724,4.252499280571339,32.4,18.9,0.0,12.0,45,1005.6,7,32.17142857142857,0.0,13.5,29.9,4.1579999999999995,59.16521739130434
30.80_91.90,30.849999999999913,91.94999999999864,30.799999999999912,30.899999999999913,91.89999999999864,91.99999999999864,0,0,0.7370107677402802,2995.0959915460485,28.334415057966083,-5.4,-16.2,0.5,21.9,32,526.6,7,-6.514285714285714,0.07142857142857142,10.799999999999999,-14.4,-0.8568000000000001,-25.085454545454546
12.20_76.00,12.24999999999998,76.04999999999954,12.19999999999998,12.29999999999998,75.99999999999955,76.09999999999954,1,1,0.6232989585999879,907.3780563841899,8.312413350196746,30.8,17.9,0.0,15.5,64,918.2,7,29.685714285714283,0.0,12.900000000000002,37.8,2.5871999999999997,51.41230769230769
26.10_79.40,26.14999999999993,79.44999999999935,26.09999999999993,26.199999999999932,79.39999999999935,79.49999999999935,0,0,0.3108141580967222,229.77473647158664,0.8603294840203088,28.2,15.8,0.0,8.5,75,1000.9,7,27.928571428571423,0.05714285714285715,12.399999999999999,40.7,1.645,22.077631578947365
32.60_95.40,32.649999999999906,95.44999999999844,32.59999999999991,32.69999999999991,95.39999999999844,95.49999999999844,0,0,0.8197861661931976,2005.1419560862653,18.393518174126303,-2.3,-17.7,0.1,33.5,38,557.4,5,-4.457142857142857,0.3428571428571429,15.399999999999999,-8.3,-0.23766666666666664,-9.878205128205128
18.80_82.10,18.849999999999955,82.1499999999992,18.799999999999955,18.899999999999956,82.0999999999992,82.19999999999919,1,1,0.35223326591904436,1092.6872523166435,10.794617903756787,33.3,18.2,0.0,9.0,50,958.6,7,31.471428571428568,0.0,15.099999999999998,33.3,3.885,41.135294117647064
7.20_84.60,7.249999999999997,84.64999999999905,7.1999999999999975,7.299999999999997,84.59999999999906,84.69999999999905,0,0,0.15321125647073447,135.34021423547443,0.7733953700675475,27.7,26.9,10.7,23.3,85,1010.1,0,27.5,20.67142857142857,0.8000000000000007,45.2,0.0,0.0
29.30_68.00,29.34999999999992,68.05,29.29999999999992,29.39999999999992,68.0,68.1,0,0,0.24706349071203013,2654.9319083070495,26.30999442332455,27.5,16.2,0.0,9.4,63,1004.8,2,27.457142857142852,2.7142857142857144,11.3,34.0,0.6783333333333333,8.078125
27.30_95.60,27.349999999999927,95.64999999999843,27.299999999999926,27.399999999999928,95.59999999999843,95.69999999999843,1,1,0.7930067761113635,284.5996485208273,3.6838574424475037,30.9,15.5,0.0,7.9,64,996.5,4,28.32857142857143,1.2285714285714284,15.399999999999999,37.9,1.4832,15.022153846153847
31.30_88.00,31.349999999999913,88.04999999999886,31.299999999999912,31.399999999999913,87.99999999999886,88.09999999999886,0,0,0.7818730265756166,1657.4625643586685,17.252346682827177,-1.7,-12.5,0.0,18.6,39,520.0,7,-3.8714285714285714,0.04285714285714286,10.8,-7.2,-0.24196666666666666,-5.5335
13.70_76.50,13.749999999999975,76.54999999999951,13.699999999999974,13.799999999999974,76.49999999999952,76.59999999999951,1,44,0.8152792654154056,801.4677065812028,6.0439522589758585,31.5,18.2,0.0,14.3,58,922.2,7,30.585714285714285,0.0,13.3,35.5,3.0870000000000006,53.44322033898306
31.40_74.70,31.449999999999914,74.74999999999962,31.399999999999913,31.499999999999915,74.69999999999962,74.79999999999961,1,1,0.2664331697409324,1543.4856887082435,13.699974617497093,26.1,11.6,0.0,7.7,75,992.6,7,24.785714285714285,0.07142857142857142,14.500000000000002,38.6,1.5225,18.51039473684211
19.40_76.90,19.449999999999957,76.94999999999949,19.399999999999956,19.499999999999957,76.8999999999995,76.99999999999949,0,0,0.7976582527484993,720.6789806150912,6.820117481333337,32.8,19.6,0.0,11.7,54,969.7,7,32.48571428571428,0.0,13.199999999999996,34.8,3.520533333333333,48.842181818181814
6.90_79.50,6.949999999999998,79.54999999999934,6.899999999999999,6.999999999999998,79.49999999999935,79.59999999999934,0,0,0.3423727631821525,61.88610062238226,0.0,27.6,26.5,9.8,36.4,85,1010.0,7,27.828571428571426,0.0,1.1000000000000014,45.1,0.9660000000000002,81.77302325581395
24.30_80.40,24.349999999999937,80.44999999999929,24.299999999999937,24.399999999999938,80.3999999999993,80.49999999999929,1,2,0.7293312259143706,339.63845537794,3.5356094572500667,28.9,17.0,0.1,10.9,53,971.0,7,29.68571428571428,0.0,11.899999999999999,30.4,3.1693666666666664,40.834629629629625
26.60_92.10,26.64999999999993,92.14999999999863,26.59999999999993,26.699999999999932,92.09999999999863,92.19999999999862,1,4,0.8408073291640592,498.9778163758849,3.069204051482156,28.4,14.3,0.0,8.6,69,1004.8,7,27.528571428571432,0.0,14.099999999999998,37.9,2.054266666666667,24.423999999999996
28.40_71.50,28.44999999999992,71.5499999999998,28.39999999999992,28.499999999999922,71.4999999999998,71.5999999999998,0,0,0.14997921935045158,2492.4989677419107,26.15515333362382,29.6,18.6,0.0,9.7,47,1005.5,7,29.857142857142858,0.04285714285714286,11.0,28.1,3.660533333333334,41.87166666666667
26.00_94.30,26.04999999999993,94.3499999999985,25.99999999999993,26.09999999999993,94.2999999999985,94.3999999999985,1,24,0.9168741614108448,356.04784314417657,5.412863738193302,24.6,14.2,0.5,10.3,64,928.7,7,23.485714285714288,0.014285714285714287,10.400000000000002,31.6,2.0664,27.287076923076924
18.10_86.80,18.14999999999996,86.84999999999893,18.09999999999996,18.19999999999996,86.79999999999893,86.89999999999893,0,0,0.49074852404873404,458.270320997646,6.578005170735799,25.7,25.4,0.0,16.9,78,1014.5,7,25.699999999999996,0.0,0.3000000000000007,39.7,1.3192666666666666,38.48493670886075
22.30_80.60,22.349999999999945,80.64999999999928,22.299999999999944,22.399999999999945,80.59999999999928,80.69999999999928,0,0,0.7485672187583886,372.4172753743833,2.727387186100995,30.9,12.0,0.0,9.3,60,941.7,7,28.842857142857138,0.0,18.9,35.9,2.8840000000000003,32.97688524590164
15.80_78.00,15.849999999999968,78.04999999999943,15.799999999999967,15.899999999999967,77.99999999999943,78.09999999999943,0,0,0.18119676967255804,1015.3742149349498,8.79221868417954,34.0,20.3,0.0,9.6,47,982.0,7,33.114285714285714,0.0,13.7,32.5,4.204666666666667,47.599999999999994
28.50_69.00,28.549999999999923,69.04999999999994,28.499999999999922,28.599999999999923,68.99999999999994,69.09999999999994,0,0,0.3151232804659088,2300.1514084851983,21.972291075670626,28.1,17.7,0.0,11.9,61,1005.3,2,28.042857142857144,0.2285714285714286,10.400000000000002,33.6,0.7306000000000001,10.78677419354839
27.70_81.90,27.749999999999925,81.9499999999992,27.699999999999925,27.799999999999926,81.89999999999921,81.9999999999992,0,0,0.44954530865258013,88.0647345355556,0.7404705942215976,30.2,14.1,0.0,13.8,63,999.9,7,26.857142857142858,0.0,16.1,36.7,2.6072666666666664,45.583124999999995
25.10_92.20,25.149999999999935,92.24999999999862,25.099999999999934,25.199999999999935,92.19999999999862,92.29999999999862,1,2,0.7208800763095882,267.32770580162105,2.454790093457254,30.7,18.1,0.0,13.9,41,967.0,7,29.485714285714288,0.0,12.599999999999998,26.2,4.226366666666666,71.12166666666667
6.70_86.10,6.749999999999999,86.14999999999897,6.699999999999999,6.799999999999999,86.09999999999897,86.19999999999897,0,0,0.47804444326697637,162.3404682825543,0.9796351645723553,28.0,26.9,9.4,23.8,81,1009.9,0,27.485714285714288,19.657142857142855,1.1000000000000014,43.5,0.0,0.0
