Fire_Date,Fire_Time,Source_Type,Lat,Lon,State,District,Circle,Division,Range,Block,Beat,Compartment_No
2025-12-27,02:54:51,SNPP,30.66107,78.44931,UTTARAKHAND,UTTARKASHI,BHAGIRATHI CIRCLE,UTTARKASHI FOREST DIVISION,DUNDA RANGE,DUNDA RANGE,CHAKON BEAT,12
2025-12-27,02:54:51,SNPP,30.66107,78.44931,UTTARAKHAND,UTTARKASHI,BHAGIRATHI CIRCLE,UTTARKASHI FOREST DIVISION,DUNDA RANGE,DUNDA RANGE,CHORGI BEAT,13
2025-12-27,02:54:51,SNPP,30.86794,78.29483,UTTARAKHAND,UTTARKASHI,YAMUNA CIRCLE,UPPER YAMUNA BARKOT FOREST DIVISION,KUTHNAUR RANGE,KUTHNAUR RANGE,KISHALA BEAT,5
2025-12-27,02:54:51,SNPP,30.90654,77.95401,UTTARAKHAND,DEHRADUN,YAMUNA CIRCLE,CHAKRATA FOREST DIVISION,MOLTA RANGE,MOLTA RANGE,PUTAD I BEAT,4a
2025-12-27,02:54:51,SNPP,30.90654,77.95401,UTTARAKHAND,DEHRADUN,YAMUNA CIRCLE,CHAKRATA FOREST DIVISION,MOLTA RANGE,MOLTA RANGE,PUTAD II BEAT,5a
2025-12-27,02:54:51,SNPP,30.90654,77.95401,UTTARAKHAND,DEHRADUN,YAMUNA CIRCLE,CHAKRATA FOREST DIVISION,MOLTA RANGE,MOLTA RANGE,PUTAD II BEAT,6a
2025-12-27,02:54:51,SNPP,30.90654,77.95401,UTTARAKHAND,DEHRADUN,YAMUNA CIRCLE,CHAKRATA FOREST DIVISION,MOLTA RANGE,MOLTA RANGE,PUTAD II BEAT,8a
2025-12-27,02:54:51,SNPP,30.92295,77.59163,HIMACHAL PRADESH,SHIMLA,SHIMLA CIRCLE,CHOPAL DIVISION,NERWA RANGE,KHADAR BLOCK,DHELEUNA BEAT,
2025-12-27,02:54:51,SNPP,31.03592,77.85287,UTTARAKHAND,UTTARKASHI,YAMUNA CIRCLE,TONS FOREST DIVISION,KOTIGAD RANGE,KOTIGAD RANGE,KASTA BEAT,3
2025-12-27,02:54:51,SNPP,31.03592,77.85287,UTTARAKHAND,UTTARKASHI,YAMUNA CIRCLE,TONS FOREST DIVISION,KOTIGAD RANGE,KOTIGAD RANGE,KASTA BEAT,4
2025-12-27,02:54:51,SNPP,31.24601,77.29028,HIMACHAL PRADESH,SHIMLA,SHIMLA CIRCLE,SHIMLA DIVISION,BHAJJI RANGE,HIMRI BLOCK,SANDOA BEAT,
2025-12-27,02:54:51,SNPP,31.24679,77.28706,HIMACHAL PRADESH,SHIMLA,SHIMLA CIRCLE,SHIMLA DIVISION,BHAJJI RANGE,HIMRI BLOCK,SANDOA BEAT,
2025-12-27,02:54:51,SNPP,31.25195,77.2879,HIMACHAL PRADESH,SHIMLA,SHIMLA CIRCLE,SHIMLA DIVISION,BHAJJI RANGE,HIMRI BLOCK,SANDOA BEAT,
2025-12-27,02:54:51,SNPP,31.27604,77.57368,HIMACHAL PRADESH,SHIMLA,RAMPUR CIRCLE,RAMPUR DIVISION,NANKHARI RANGE,GAHAN BLOCK,ADDU BEAT,
2025-12-27,02:54:51,SNPP,31.66241,77.3953,HIMACHAL PRADESH,KULLU,GHNP CIRCLE,KULLU WL DIVISION,ECO ZONE RANGE,ECO-ZONE BLOCK,ECO ZONE BEAT,
2025-12-27,02:54:51,SNPP,32.01706,77.34235,HIMACHAL PRADESH,KULLU,KULLU CIRCLE,EXCLUDED AREA FROM KANAWAR WL SANCTUARY DIVISION,EXCLUDED AREA FROM KANAWAR WL SANCTUARY RANGE,EXCLUDED AREA FROM KANAWAR WL SANCTUARY BLOCK,EXCLUDED AREA FROM KANAWAR WL SANCTUARY BEAT,
2025-12-27,02:54:51,SNPP,32.40165,76.3556,HIMACHAL PRADESH,CHAMBA,CHAMBA CIRCLE,CHAMBA DIVISION,U/CHMABA RANGE,CHHATRARI BLOCK,CHHATRARI BEAT,
2025-12-27,12:25:16,SNPP,17.99309,82.24495,ANDHRA PRADESH,ALLURI SITHARAMA RAJU,VISAKHAPATNAM CIRCLE,CHINTAPALLI DIVISION,CHINTAPALLI RANGE,CHINTAPALLI BLOCK,JERRELA BEAT,1090
2025-12-27,12:25:16,SNPP,17.99309,82.24495,ANDHRA PRADESH,ALLURI SITHARAMA RAJU,VISAKHAPATNAM CIRCLE,CHINTAPALLI DIVISION,CHINTAPALLI RANGE,CHINTAPALLI BLOCK,JERRELA BEAT,1091
2025-12-27,12:25:16,SNPP,19.60625,82.17944,ODISHA,NABARANGAPUR,KORAPUT CIRCLE,NABARANGPUR DIVISION,UMERKOTE RANGE,UMERKOTE BLOCK,KUMARI BEAT,
2025-12-27,12:25:16,SNPP,21.28758,82.68017,CHHATTISGARH,MAHASAMUND,RAIPUR CIRCLE,MAHASAMUND DIVISION,PITHORA RANGE,PITHORA RANGE BLOCK,SANKARA BEAT,258P
2025-12-27,12:25:16,SNPP,21.29131,82.68096,CHHATTISGARH,MAHASAMUND,RAIPUR CIRCLE,MAHASAMUND DIVISION,PITHORA RANGE,PITHORA RANGE BLOCK,SANKARA BEAT,258P
2025-12-27,12:25:16,SNPP,22.15426,82.56686,CHHATTISGARH,JANJGIR CHAMPA,BILASPUR CIRCLE,JANJGEER-CHAMPA DIVISION,BALODA RANGE,BALODA RANGE BLOCK,BELTUKARI BEAT,1715
2025-12-27,12:25:16,SNPP,22.8481,88.60179,WEST BENGAL,NORTH TWENTY FOUR PARGANAS,JT DIRECTOR SBR CIRCLE,NORTH 24PARGANAS DIVISION,BARASAT SF RANGE,BARASAT SF BLOCK,HABRA BEAT,
2025-12-27,12:25:16,SNPP,23.67827,92.69413,MIZORAM,AIZAWL,CENTRAL CIRCLE,AIZAWL FOREST DIVISION,AIZAWL RANGE,AIZAWL BLOCK,AIZAWL SOUTH BEAT,
2025-12-27,12:25:16,SNPP,23.67827,92.69413,MIZORAM,AIZAWL,CENTRAL CIRCLE,AIZAWL FOREST DIVISION,AIZAWL RANGE,AIZAWL BLOCK,LUNGLENG BEAT,
2025-12-27,12:25:16,SNPP,25.35896,92.34909,MEGHALAYA,EAST JAINTIA HILLS,WILDLIFE CIRCLE,JOWAI DIVISION,KHLIERIAT C AND RD BLOCK,KHLIERIAT C AND RD BLOCK,,
2025-12-27,12:25:16,SNPP,25.46071,92.32981,MEGHALAYA,WEST JAINTIA HILLS,TERRITORIAL CIRCLE,JOWAI DIVISION,LASKEIN C AND RD BLOCK,LASKEIN C AND RD BLOCK,,
2025-12-27,12:25:16,SNPP,25.50412,92.20953,MEGHALAYA,WEST JAINTIA HILLS,SOCIAL FORESTRY AND ENVIRONMENT CIRCLE,JOWAI DIVISION,THADLASKEIN C AND RD BLOCK,THADLASKEIN C AND RD BLOCK,,
2025-12-27,12:25:16,SNPP,25.52069,92.80139,ASSAM,DIMA HASAO,,,,,,
2025-12-27,12:25:16,SNPP,25.52403,92.80076,ASSAM,DIMA HASAO,,,,,,
2025-12-27,12:25:16,SNPP,25.62524,94.24255,NAGALAND,PHEK,,,,,,
2025-12-27,12:25:16,SNPP,25.65828,92.56844,ASSAM,WEST KARBI ANGLONG,,,,,,
2025-12-27,12:25:16,SNPP,26.08105,94.27991,NAGALAND,WOKHA,,,,,,
2025-12-27,12:25:16,SNPP,26.46942,95.07437,NAGALAND,MON,,,,,,
2025-12-27,12:25:16,SNPP,26.53361,95.05632,NAGALAND,MON,,,,,,
2025-12-27,12:25:16,SNPP,26.53696,95.05579,NAGALAND,MON,,,,,,
2025-12-27,12:25:16,SNPP,26.55309,94.86082,NAGALAND,LONGLENG,,,,,,
2025-12-27,12:25:16,SNPP,26.58018,94.81979,NAGALAND,LONGLENG,,,,,,
2025-12-27,12:25:16,SNPP,26.58076,94.82373,NAGALAND,LONGLENG,,,,,,
2025-12-27,12:25:16,SNPP,26.58227,94.78726,NAGALAND,LONGLENG,,,,,,
2025-12-27,12:25:16,SNPP,26.58283,94.7911,NAGALAND,LONGLENG,,,,,,
2025-12-27,12:25:16,SNPP,26.60172,94.80354,NAGALAND,LONGLENG,,,,,,
2025-12-27,12:25:16,SNPP,26.65701,94.81773,NAGALAND,MON,,,,,,
2025-12-27,12:25:16,SNPP,26.66368,94.81662,NAGALAND,MON,,,,,,
2025-12-27,12:25:16,SNPP,26.68261,94.82938,NAGALAND,MON,,,,,,
2025-12-27,12:25:16,SNPP,26.72228,94.89053,NAGALAND,MON,,,,,,
2025-12-27,12:25:16,SNPP,26.72727,94.87781,NAGALAND,MON,,,,,,
2025-12-27,12:25:16,SNPP,26.72783,94.88166,NAGALAND,MON,,,,,,
2025-12-27,12:25:16,SNPP,26.79848,94.83406,NAGALAND,MON,,,,,,
2025-12-27,12:25:16,SNPP,26.80613,94.98194,NAGALAND,MON,,,,,,
2025-12-27,12:25:16,SNPP,26.81674,94.98414,NAGALAND,MON,,,,,,
2025-12-27,12:25:16,SNPP,26.9075,94.98428,NAGALAND,MON,,,,,,
2025-12-27,12:25:16,SNPP,26.98417,95.55218,ARUNACHAL PRADESH,TIRAP,,,,,,
2025-12-27,12:25:16,SNPP,26.99267,95.43906,ARUNACHAL PRADESH,TIRAP,,,,,,
2025-12-27,12:25:16,SNPP,27.03894,93.43756,ARUNACHAL PRADESH,PAPUMPARE,,,,,,
2025-12-27,12:25:16,SNPP,27.29881,94.41877,ASSAM,LAKHIMPUR,,,,,,
2025-12-27,12:25:16,SNPP,27.30213,94.41816,ASSAM,LAKHIMPUR,,,,,,
2025-12-27,12:25:16,SNPP,27.31949,95.35979,ASSAM,DIBRUGARH,,,,,,
2025-12-27,12:25:16,SNPP,27.37808,95.33284,ASSAM,DIBRUGARH,,,,,,
2025-12-27,12:25:16,SNPP,27.37845,95.33302,ASSAM,DIBRUGARH,,,,,,
2025-12-27,12:25:16,SNPP,27.46717,93.82394,ARUNACHAL PRADESH,KEYI PANYOR,,,,,,
2025-12-27,12:25:16,SNPP,27.48381,93.77722,ARUNACHAL PRADESH,KEYI PANYOR,,,,,,
2025-12-27,12:25:16,SNPP,27.48711,93.77659,ARUNACHAL PRADESH,KEYI PANYOR,,,,,,
2025-12-27,12:25:16,SNPP,27.49429,93.77919,ARUNACHAL PRADESH,KEYI PANYOR,,,,,,
2025-12-27,12:25:16,SNPP,27.51482,93.73551,ARUNACHAL PRADESH,KEYI PANYOR,,,,,,
2025-12-27,12:25:16,SNPP,27.64239,94.93979,ASSAM,DHEMAJI,,,,,,
2025-12-27,12:25:16,SNPP,27.72358,96.15572,ARUNACHAL PRADESH,NAMSAI,,,,,,
2025-12-27,12:25:16,SNPP,27.92863,95.50799,ARUNACHAL PRADESH,EAST SIANG,,,,,,
2025-12-27,12:25:16,SNPP,27.92863,95.50799,ARUNACHAL PRADESH,LOWER DIBANG VALLEY,,,,,,
2025-12-27,12:25:16,SNPP,27.94236,88.5423,SIKKIM,MANGAN,SIKKIM CIRCLE,MANGAN DIVISION,LACHEN RANGE,THANGGU BLOCK,LACHEN  31 BEAT,LACHEN  31
2025-12-27,12:25:16,SNPP,27.94633,88.5422,SIKKIM,MANGAN,SIKKIM CIRCLE,MANGAN DIVISION,LACHEN RANGE,THANGGU BLOCK,LACHEN  31 BEAT,LACHEN  31
2025-12-27,12:25:16,SNPP,27.96899,93.76115,ARUNACHAL PRADESH,KRA DAADI,,,,,,
2025-12-27,12:25:16,SNPP,28.90338,95.84631,ARUNACHAL PRADESH,DIBANG VALLEY,,,,,,
2025-12-27,12:25:16,SNPP,30.53676,78.84961,UTTARAKHAND,TEHRI GARHWAL,BHAGIRATHI CIRCLE,TEHRI FOREST DIVISION,BHILANGANA RANGE,BHILANGANA RANGE,GHUTTU BEAT,3
2025-12-27,12:25:16,SNPP,30.8749,78.29397,UTTARAKHAND,UTTARKASHI,YAMUNA CIRCLE,UPPER YAMUNA BARKOT FOREST DIVISION,KUTHNAUR RANGE,KUTHNAUR RANGE,KISHALA BEAT,5
2025-12-27,12:25:16,SNPP,31.14612,78.02639,UTTARAKHAND,UTTARKASHI,UNDER CONTROL OF DIRECTOR RAJAJI NATIONAL PARK CIRCLE,GOVIND WILDLIFE SANCTUARY DIVISION,RUPIN RANGE,RUPIN RANGE,ISTARAGAD BEAT,2a
2025-12-27,12:25:16,SNPP,31.14612,78.02639,UTTARAKHAND,UTTARKASHI,UNDER CONTROL OF DIRECTOR RAJAJI NATIONAL PARK CIRCLE,GOVIND WILDLIFE SANCTUARY DIVISION,RUPIN RANGE,RUPIN RANGE,ISTARAGAD BEAT,5
2025-12-27,12:25:16,SNPP,31.14612,78.02639,UTTARAKHAND,UTTARKASHI,UNDER CONTROL OF DIRECTOR RAJAJI NATIONAL PARK CIRCLE,GOVIND WILDLIFE SANCTUARY DIVISION,RUPIN RANGE,RUPIN RANGE,ISTARAGAD BEAT,6
2025-12-27,12:25:16,SNPP,31.1478,78.03134,UTTARAKHAND,UTTARKASHI,UNDER CONTROL OF DIRECTOR RAJAJI NATIONAL PARK CIRCLE,GOVIND WILDLIFE SANCTUARY DIVISION,RUPIN RANGE,RUPIN RANGE,ISTARAGAD BEAT,6
2025-12-27,12:25:16,SNPP,31.32269,77.81507,HIMACHAL PRADESH,SHIMLA,SHIMLA CIRCLE,ROHRU DIVISION,KHASHDHAR RANGE,TODSA BLOCK,BANOOTI BEAT,
2025-12-27,12:25:16,SNPP,31.8003,77.42471,HIMACHAL PRADESH,KULLU,GHNP CIRCLE,KULLU WL DIVISION,ECO ZONE RANGE,ECO-ZONE BLOCK,ECO ZONE BEAT,
2025-12-27,14:05:33,SNPP,11.62657,76.74265,KARNATAKA,CHAMARAJANAGAR,PT BANDIPUR CIRCLE,BANDIPUR NP DIVISION,MOYAR RANGE,MOYAR BLOCK,CHIGAREKADUVINAHALLA BEAT,
2025-12-27,14:05:33,SNPP,11.9657,76.59913,KARNATAKA,CHAMARAJANAGAR,CHAMARAJANAGAR CIRCLE,KOLLEGAL DIVISION,GUNDLUPET RANGE,GUNDLUPET BLOCK,ALATHUR BEAT,
2025-12-27,14:05:33,SNPP,11.96962,76.59864,KARNATAKA,CHAMARAJANAGAR,CHAMARAJANAGAR CIRCLE,KOLLEGAL DIVISION,GUNDLUPET RANGE,GUNDLUPET BLOCK,ALATHUR BEAT,
2025-12-27,14:05:33,SNPP,12.34736,77.49635,KARNATAKA,RAMANAGARA,BANGALORE CIRCLE,RAMANAGARAM DIVISION,KANAKAPURA RANGE,KANAKAPURA BLOCK,MUGGUR BEAT,
2025-12-27,14:05:33,SNPP,12.48141,77.49688,KARNATAKA,RAMANAGARA,BANGALORE CIRCLE,RAMANAGARAM DIVISION,KANAKAPURA RANGE,KANAKAPURA BLOCK,ANCHAGUL BEAT,
2025-12-27,14:05:33,SNPP,13.38656,77.66679,KARNATAKA,CHIKKABALLAPURA,BANGALORE CIRCLE,CHIKBALLAPUR DIVISION,CHIKBALLAPUR RANGE,CHIKBALLAPUR BLOCK,CHANNARAYANABETTA BEAT,
2025-12-27,14:05:33,SNPP,13.40902,77.47447,KARNATAKA,BENGALURU RURAL,BANGALORE CIRCLE,BANGALORE_RURAL DIVISION,DODDABALLAPURA RANGE,DODDABALLAPURA BLOCK,MAKALI BEAT,
2025-12-27,14:05:33,SNPP,13.40902,77.47447,KARNATAKA,BENGALURU RURAL,BANGALORE CIRCLE,BANGALORE_RURAL DIVISION,DODDABALLAPURA RANGE,DODDABALLAPURA BLOCK,MUDDENAHALLI BEAT,
2025-12-27,14:05:33,SNPP,13.40955,77.47852,KARNATAKA,BENGALURU RURAL,BANGALORE CIRCLE,BANGALORE_RURAL DIVISION,DODDABALLAPURA RANGE,DODDABALLAPURA BLOCK,MAKALI BEAT,
2025-12-27,14:05:33,SNPP,13.52012,76.915,KARNATAKA,TUMAKURU,HASSAN CIRCLE,TUMKUR DIVISION,GUBBI RANGE,GUBBI BLOCK,CHELUR BEAT,
2025-12-27,14:05:33,SNPP,13.52012,76.915,KARNATAKA,TUMAKURU,HASSAN CIRCLE,TUMKUR DIVISION,GUBBI RANGE,GUBBI BLOCK,MARADIGUDDA BEAT,
2025-12-27,14:05:33,SNPP,13.53269,76.9473,KARNATAKA,TUMAKURU,HASSAN CIRCLE,TUMKUR DIVISION,SIRA RANGE,SIRA BLOCK,SHIBI BEAT,
2025-12-27,14:05:33,SNPP,13.69871,77.664,KARNATAKA,CHIKKABALLAPURA,BANGALORE CIRCLE,CHIKBALLAPUR DIVISION,GUDIBANDA RANGE,GUDIBANDA BLOCK,NARASIMHA DEVARA BETTA_I_WORKING_CI BEAT,
2025-12-27,14:05:33,SNPP,14.04379,75.43698,KARNATAKA,SHIVAMOGGA,SHIMOGA CIRCLE,SHIMOGA DIVISION,AYANUR RANGE,AYANUR BLOCK,HUBBANAHALLI BEAT,
2025-12-27,14:05:33,SNPP,14.12959,77.08455,KARNATAKA,TUMAKURU,HASSAN CIRCLE,TUMKUR DIVISION,PAVAGADA RANGE,PAVAGADA BLOCK,NIDUGAL BEAT,
2025-12-27,14:05:33,SNPP,14.13008,77.08825,KARNATAKA,TUMAKURU,HASSAN CIRCLE,TUMKUR DIVISION,PAVAGADA RANGE,PAVAGADA BLOCK,NIDUGAL BEAT,
2025-12-27,14:05:33,SNPP,14.13321,77.08001,KARNATAKA,TUMAKURU,HASSAN CIRCLE,TUMKUR DIVISION,PAVAGADA RANGE,PAVAGADA BLOCK,NIDUGAL BEAT,
2025-12-27,14:05:33,SNPP,14.13369,77.08364,KARNATAKA,TUMAKURU,HASSAN CIRCLE,TUMKUR DIVISION,PAVAGADA RANGE,PAVAGADA BLOCK,NIDUGAL BEAT,
2025-12-27,14:05:33,SNPP,14.13733,75.53232,KARNATAKA,DAVANAGERE,BELLARY CIRCLE,DAVANAGERE DIVISION,HONNALI RANGE,HONNALI BLOCK,KUDREKONDA BEAT,
2025-12-27,14:05:33,SNPP,14.13733,77.07925,KARNATAKA,TUMAKURU,HASSAN CIRCLE,TUMKUR DIVISION,PAVAGADA RANGE,PAVAGADA BLOCK,NIDUGAL BEAT,
2025-12-27,14:05:33,SNPP,14.26482,75.56624,KARNATAKA,DAVANAGERE,BELLARY CIRCLE,DAVANAGERE DIVISION,HONNALI RANGE,HONNALI BLOCK,MADENAHALLY BEAT,
2025-12-27,14:05:33,SNPP,14.26577,75.56872,KARNATAKA,DAVANAGERE,BELLARY CIRCLE,DAVANAGERE DIVISION,HONNALI RANGE,HONNALI BLOCK,MADENAHALLY BEAT,
2025-12-27,14:05:33,SNPP,14.26644,75.57349,KARNATAKA,DAVANAGERE,BELLARY CIRCLE,DAVANAGERE DIVISION,HONNALI RANGE,HONNALI BLOCK,MADENAHALLY BEAT,
2025-12-27,14:05:33,SNPP,14.26859,75.56562,KARNATAKA,DAVANAGERE,BELLARY CIRCLE,DAVANAGERE DIVISION,HONNALI RANGE,HONNALI BLOCK,MADENAHALLY BEAT,
2025-12-27,14:05:33,SNPP,14.26923,75.57041,KARNATAKA,DAVANAGERE,BELLARY CIRCLE,DAVANAGERE DIVISION,HONNALI RANGE,HONNALI BLOCK,MADENAHALLY BEAT,
2025-12-27,14:05:33,SNPP,14.26954,75.56812,KARNATAKA,DAVANAGERE,BELLARY CIRCLE,DAVANAGERE DIVISION,HONNALI RANGE,HONNALI BLOCK,MADENAHALLY BEAT,
2025-12-27,14:05:33,SNPP,14.27236,75.56494,KARNATAKA,DAVANAGERE,BELLARY CIRCLE,DAVANAGERE DIVISION,HONNALI RANGE,HONNALI BLOCK,MADENAHALLY BEAT,
2025-12-27,14:05:33,SNPP,14.27264,75.56264,KARNATAKA,DAVANAGERE,BELLARY CIRCLE,DAVANAGERE DIVISION,HONNALI RANGE,HONNALI BLOCK,MADENAHALLY BEAT,
2025-12-27,14:05:33,SNPP,14.2733,75.56741,KARNATAKA,DAVANAGERE,BELLARY CIRCLE,DAVANAGERE DIVISION,HONNALI RANGE,HONNALI BLOCK,MADENAHALLY BEAT,
2025-12-27,14:05:33,SNPP,14.81775,75.75591,KARNATAKA,VIJAYANAGARA,BELLARY CIRCLE,BELLARY DIVISION,HUVVINAHADAGALLI RANGE,HUVVINAHADAGALLI BLOCK,HERADA BEAT,
2025-12-27,14:05:33,SNPP,14.8216,75.75535,KARNATAKA,VIJAYANAGARA,BELLARY CIRCLE,BELLARY DIVISION,HUVVINAHADAGALLI RANGE,HUVVINAHADAGALLI BLOCK,HERADA BEAT,
2025-12-27,14:05:33,SNPP,15.28363,74.75172,KARNATAKA,UTTARA KANNADA,CANARA CIRCLE,HALIYAL DIVISION,HALIYAL RANGE,HALIYAL BLOCK,KESROLI BEAT,
2025-12-27,14:05:33,SNPP,15.28363,74.75172,KARNATAKA,UTTARA KANNADA,CANARA CIRCLE,HALIYAL DIVISION,SAMBRANI RANGE,SAMBRANI BLOCK,GUNDOLI BEAT,
2025-12-27,14:05:33,SNPP,15.3941,78.90061,ANDHRA PRADESH,PRAKASAM,PROJECT TIGER CIRCLE,DD GIDDALUR DIVISION,GUNDLAKAMMA RANGE,RACHERLA BLOCK,RACHERLA BEAT,759
2025-12-27,14:05:33,SNPP,17.87134,78.37453,TELANGANA,MEDAK,RAJANNA,MEDAK,TOOPRAN,YELDURTHY III,POTHLABOGUDA,
2025-12-27,14:05:33,SNPP,18.13979,73.93888,MAHARASHTRA,SATARA,KOLHAPUR CIRCLE,SATARA DIVISION,KHANDALA RANGE,KHANDALA ROUND,SHIRVAL BEAT,790
2025-12-27,14:05:33,SNPP,18.14001,73.9397,MAHARASHTRA,SATARA,KOLHAPUR CIRCLE,SATARA DIVISION,KHANDALA RANGE,KHANDALA ROUND,SHIRVAL BEAT,790
2025-12-27,14:05:33,SNPP,18.14042,73.94341,MAHARASHTRA,SATARA,KOLHAPUR CIRCLE,SATARA DIVISION,KHANDALA RANGE,KHANDALA ROUND,SHIRVAL BEAT,790
2025-12-27,14:05:33,SNPP,18.25849,73.37522,MAHARASHTRA,RAIGAD,THANE CIRCLE,ROHA DIVISION,MANGAON RANGE,CHANNAT ROUND,PALASGAON BEAT,345
2025-12-27,14:05:33,SNPP,18.32856,73.77345,MAHARASHTRA,PUNE,PUNE CIRCLE,PUNE DIVISION,PUNE RANGE,KHED SHIVAPUR ROUND,KONDHANPUR BEAT,240
2025-12-27,14:05:33,SNPP,18.39778,80.51139,TELANGANA,MULUGU,KALESHWARAM,VENKATAPUR,DULAPURAM,ARUNACHALAPURAM,KOPPUSURU,
2025-12-27,14:05:33,SNPP,18.39818,80.51176,TELANGANA,MULUGU,KALESHWARAM,VENKATAPUR,DULAPURAM,ARUNACHALAPURAM,KOPPUSURU,
2025-12-27,14:05:33,SNPP,18.98303,79.808,TELANGANA,MANCHERIAL,KAWAL TR,CHENNUR,NEELWAI,MALLAMPET,MALLAMPET SOUTH,
2025-12-27,14:05:33,SNPP,18.99479,73.14288,MAHARASHTRA,RAIGAD,THANE CIRCLE,ALIBAG DIVISION,PANVEL RANGE,POYANJE ROUND,LONIVALI BEAT,90 K
2025-12-27,14:05:33,SNPP,19.04814,73.00803,MAHARASHTRA,THANE,WILDLIFE WEST CIRCLE,DFO MUMBAI MANGROVES CONSERVATION UNIT DIVISION,NAVI MUMBAI RANGE,VASHI ROUND,NERUL BEAT,
2025-12-27,14:05:33,SNPP,19.3742,81.71837,CHHATTISGARH,BASTAR,KANKER CIRCLE,SOUTH KONDAGAON DIVISION,KONDAGAON RANGE,KONDAGAON RANGE BLOCK,MOHALAI BEAT,991
2025-12-27,14:05:33,SNPP,19.3742,81.71837,CHHATTISGARH,KONDAGAON,KANKER CIRCLE,SOUTH KONDAGAON DIVISION,KONDAGAON RANGE,KONDAGAON RANGE BLOCK,MOHALAI BEAT,991
2025-12-27,14:05:33,SNPP,19.43397,73.27631,MAHARASHTRA,THANE,THANE CIRCLE,SHAHAPUR DIVISION,SHAHAPUR RANGE,VASIND ROUND,KHATIVALI BEAT,879
2025-12-27,14:05:33,SNPP,19.55584,73.20322,MAHARASHTRA,THANE,WILDLIFE WEST CIRCLE,THANE WL DIVISION,TANSA RANGE,VEHALONDA ROUND,VEHALONDA BEAT,918 PT
2025-12-27,14:05:33,SNPP,19.70452,84.14539,ODISHA,KANDHAMAL,BERHAMPUR CIRCLE,BALIGUDA DIVISION,BRAMHANIGAON RANGE,BRAMHANIGAON BLOCK,GARADAMAHA BEAT,
2025-12-27,14:05:33,SNPP,20.18049,80.03744,MAHARASHTRA,GADCHIROLI,GADCHIROLI CIRCLE,GADCHIROLI DIVISION,GADCHIROLI RANGE,GADCHIROLI ROUND,BODLI BEAT,176
2025-12-27,14:05:33,SNPP,20.18049,80.03744,MAHARASHTRA,GADCHIROLI,GADCHIROLI CIRCLE,GADCHIROLI DIVISION,GADCHIROLI RANGE,GADCHIROLI ROUND,BODLI BEAT,177P
2025-12-27,14:05:33,SNPP,20.23492,72.96284,DNH AND DD,DADRA AND NAGAR HAVELI,,,,,,
2025-12-27,14:05:33,SNPP,21.06595,70.77241,GUJARAT,JUNAGADH,JUNAGADH WL CIRCLE,GIR WEST DIVISION,ANKOLVADI RANGE,JANVADLA BLOCK,JANVADLA_1 BEAT,
2025-12-27,14:05:33,SNPP,21.13245,80.2277,MAHARASHTRA,GONDIA,NAGPUR CIRCLE,GONDIA DIVISION,SADAK ARJUNI RANGE,RENGEPAR ROUND,KANHARPAYALI BEAT,1570
2025-12-27,14:05:33,SNPP,21.31498,80.50464,MAHARASHTRA,GONDIA,NAGPUR CIRCLE,GONDIA DIVISION,SALEKASA RANGE,SALEKASA ROUND,SALEKASA BEAT,1895
2025-12-27,14:05:33,SNPP,21.4068,82.68745,CHHATTISGARH,BALODABAZAR BHATAPAA,RAIPUR CIRCLE,BALODA BAZAR DIVISION,ARJUNI RANGE,ARJUNI RANGE BLOCK,,318
2025-12-27,14:05:33,SNPP,22.43916,79.52377,MADHYA PRADESH,SEONI,SEONI CIRCLE,NORTH SEONI DIVISION,CHHAPARA RANGE,CHHAPARA RANGE BLOCK,WEST CHHAPARA BEAT,230
2025-12-27,14:05:33,SNPP,23.29752,77.58759,MADHYA PRADESH,BHOPAL,BHOPAL CIRCLE,BHOPAL DIVISION,SAMARDHA RANGE,SAMARDHA RANGE BLOCK,NORTH PADARYA BEAT,187
2025-12-27,14:05:33,SNPP,23.30236,77.58686,MADHYA PRADESH,BHOPAL,BHOPAL CIRCLE,BHOPAL DIVISION,SAMARDHA RANGE,SAMARDHA RANGE BLOCK,NORTH PADARYA BEAT,187
2025-12-27,14:05:33,SNPP,30.05566,80.59897,UTTARAKHAND,PITHORAGARH,NORTH KUMAON CIRCLE,PITHORAGARH FOREST DIVISION,DHARCHULA RANGE,DHARCHULA RANGE,HIRAGOMRI I BEAT,5a
2025-12-27,14:05:33,SNPP,30.0559,80.60311,UTTARAKHAND,PITHORAGARH,NORTH KUMAON CIRCLE,PITHORAGARH FOREST DIVISION,DHARCHULA RANGE,DHARCHULA RANGE,HIRAGOMRI I BEAT,5a
2025-12-27,14:05:33,SNPP,30.0559,80.60311,UTTARAKHAND,PITHORAGARH,NORTH KUMAON CIRCLE,PITHORAGARH FOREST DIVISION,DHARCHULA RANGE,DHARCHULA RANGE,HIRAGOMRI I BEAT,5b
2025-12-27,14:05:33,SNPP,30.20881,79.10413,UTTARAKHAND,CHAMOLI,GARHWAL CIRCLE,GARHWAL FOREST DIVISION,PATHANI RANGE,PATHANI RANGE,TILA BEAT,18
2025-12-27,14:05:33,SNPP,30.20881,79.10413,UTTARAKHAND,CHAMOLI,"""UNDER CONTROL OF DIRECTOR","NANDA DEVI BIOSPHERE RESERVE CIRCLE""",KEDARNATH WILDLIFE DIVISION,DHANPUR RANGE,DHANPUR RANGE,RANIGARH BLOCK I
